,ID
180,1512854091545950000
181,1512854028199370000
182,1512852743161260000
183,1512852533194240000
184,1512852062781980000
185,1512850333923430000
186,1512850049650220000
187,1512847399718370000
188,1512847334559910000
189,1512846044123520000
190,1512846005544300000
191,1512845979753590000
192,1512845949646860000
193,1512845923826780000
194,1512845635757640000
195,1512845344412890000
196,1512845288586630000
197,1512844517476800000
198,1512843110207910000
199,1512841519870330000
200,1512841519870330000
201,1512841447531280000
202,1512841353725560000
203,1512840909406160000
204,1512840846470690000
205,1512840265513450000
206,1512839424073030000
207,1512838950402260000
208,1512838676480460000
209,1512838056717520000
210,1512837751007160000
211,1512837362149200000
212,1512837283459870000
213,1512837024625080000
214,1512836375988550000
215,1512836225937330000
216,1512836070395800000
217,1512835995632390000
218,1512835527761810000
219,1512835520795180000
220,1512835194482430000
221,1512835024994770000
222,1512835024755720000
223,1512835019882070000
224,1512834842173610000
225,1512834327175830000
226,1512833845850160000
227,1512833812845120000
228,1512833545781310000
229,1512833460817250000
230,1512833231380490000
231,1512833218428510000
232,1512833176305110000
233,1512831054830250000
234,1512830939625360000
235,1512830838320280000
236,1512830718472200000
237,1512830529896420000
238,1512830193982910000
239,1512830129931700000
240,1512829727697950000
241,1512829694969880000
242,1512829382687170000
243,1512829015119250000
244,1512828884118600000
245,1512828716061230000
246,1512828634326830000
247,1512828572771220000
248,1512828516131350000
249,1512828340029250000
250,1512828290314210000
251,1512828200119900000
252,1512828172634660000
253,1512828002845000000
254,1512827940844800000
255,1512827939573960000
256,1512827901355470000
257,1512827891507250000
258,1512827709164040000
259,1512827691099110000
260,1512827611860410000
261,1512827594626010000
262,1512827586140850000
263,1512827380817170000
264,1512827293089120000
265,1512827281303080000
266,1512827130543010000
267,1512826930332160000
268,1512826805782200000
269,1512826508867470000
270,1512826428542390000
271,1512826188452050000
272,1512826180654740000
273,1512826175793600000
274,1512825660011680000
275,1512825643028910000
276,1512824575977030000
277,1512824362705060000
278,1512824293620650000
279,1512824205645120000
280,1512824093246160000
281,1512824070701720000
282,1512823550519870000
283,1512823505066280000
284,1512823296852580000
285,1512823055592080000
286,1512822863199350000
287,1512822574237070000
288,1512822267507520000
289,1512822005539690000
290,1512821956747440000
291,1512821630287970000
292,1512821323994920000
293,1512820990597900000
294,1512820922989910000
295,1512820694718890000
296,1512820543904440000
297,1512820338404380000
298,1512820254275240000
299,1512819885402980000
300,1512819885402980000
301,1512819573887800000
302,1512818734095730000
303,1512818258050570000
304,1512817946204190000
305,1512817918480110000
306,1512817864050450000
307,1512817496419490000
308,1512817479436800000
309,1512817313002800000
310,1512816853642530000
311,1512816793630420000
312,1512816733693760000
313,1512816359712890000
314,1512815640134000000
315,1512815597419200000
316,1512815571473200000
317,1512813698825530000
318,1512813641157930000
319,1512811043868740000
320,1512810823483530000
321,1512810413099940000
322,1512810078918920000
323,1512808813384060000
324,1512808562745080000
325,1512807628086330000
326,1512807558729320000
327,1512806500246470000
328,1512806481414000000
329,1512805072316600000
330,1512805038443440000
331,1512804804640310000
332,1512803873362250000
333,1512803195931740000
334,1512802299608850000
335,1512801631464780000
336,1512801605040560000
337,1512800675926840000
338,1512800628707360000
339,1512800601574360000
340,1512800532569660000
341,1512799919316340000
342,1512799808360170000
343,1512798504992790000
344,1512797897577970000
345,1512797670561260000
346,1512796831658430000
347,1512796476249970000
348,1512796350827700000
349,1512796231600420000
350,1512796197890760000
351,1512796169029790000
352,1512795462763490000
353,1512795125356940000
354,1512794704554840000
355,1512794275150450000
356,1512793987064680000
357,1512793864200980000
358,1512793691815120000
359,1512793239836880000
360,1512792550918270000
361,1512792107551190000
362,1512790782247320000
363,1512790330168510000
364,1512789723261160000
365,1512789702247690000
366,1512788992508370000
367,1512788013721560000
368,1512786690624170000
369,1512786647854850000
370,1512786191141280000
371,1512786003685250000
372,1512785683416490000
373,1512785287721760000
374,1512785253382950000
375,1512785231593490000
376,1512785188924930000
377,1512785035765710000
378,1512784491194060000
379,1512784407534390000
380,1512783710675940000
381,1512782894430880000
382,1512782415978240000
383,1512781391460760000
384,1512780835057020000
385,1512780335049700000
386,1512778158361250000
387,1512778116460130000
388,1512777957936400000
389,1512777349456020000
390,1512776836366880000
391,1512776833737290000
392,1512776566450920000
393,1512775706136120000
394,1512774315204350000
395,1512774028284630000
396,1512773839993770000
397,1512772808601910000
398,1512771725137740000
399,1512771516596980000
400,1512771516596980000
401,1512770100998270000
402,1512769780570210000
403,1512769140783660000
404,1512768616663600000
405,1512765850159170000
406,1512765247584610000
407,1512764963655400000
408,1512764443524210000
409,1512763396701430000
410,1512762643664490000
411,1512762562634560000
412,1512762289975400000
413,1512762250783860000
414,1512762244945260000
415,1512762043962730000
416,1512761520001890000
417,1512761492470470000
418,1512761152278860000
419,1512760257587520000
420,1512758773470820000
421,1512755988788610000
422,1512754858251660000
423,1512754823820620000
424,1512754797878910000
425,1512754793617490000
426,1512754755180930000
427,1512754733584450000
428,1512754699216330000
429,1512754632472380000
430,1512754451056140000
431,1512754005545390000
432,1512752211062830000
433,1512751557246390000
434,1512749280485800000
435,1512746643287900000
436,1512745888435030000
437,1512743580313550000
438,1512741428656540000
439,1512739600829130000
440,1512738666329870000
441,1512737586997080000
442,1512734897403800000
443,1512732073961910000
444,1512731985931810000
445,1512731933691850000
446,1512731814049230000
447,1512730612330860000
448,1512730489110540000
449,1512730231538420000
450,1512729789941090000
451,1512729746655830000
452,1512729460767960000
453,1512729219092070000
454,1512725966547730000
455,1512725087711020000
456,1512724492899990000
457,1512724458619940000
458,1512724420107900000
459,1512724389963470000
460,1512723596371750000
461,1512722030977850000
462,1512721172005270000
463,1512720667124320000
464,1512717884602330000
465,1512717052674410000
466,1512716686004460000
467,1512715848045270000
468,1512715816302790000
469,1512713458302690000
470,1512713336244280000
471,1512713312286350000
472,1512713186163790000
473,1512709189130490000
474,1512708000380760000
475,1512707051696400000
476,1512707032721280000
477,1512705209062980000
478,1512704733793980000
479,1512704075632060000
480,1512702919841360000
481,1512702427132220000
482,1512701874192930000
483,1512699067393970000
484,1512697726902960000
485,1512694483271530000
486,1512694402254340000
487,1512693992345020000
488,1512693949705640000
489,1512693919649250000
490,1512692667615960000
491,1512692083815070000
492,1512690631097070000
493,1512690471260370000
494,1512688950611430000
495,1512688855484450000
496,1512688367271810000
497,1512687276391740000
498,1512687043695950000
499,1512682614813240000
500,1512682614813240000
501,1512681179257790000
502,1512680448014830000
503,1512679774761590000
504,1512677307852400000
505,1512677068294610000
506,1512676892574370000
507,1512676669152180000
508,1512675933878360000
509,1512674370233290000
510,1512673823296040000
511,1512673661664300000
512,1512673250123250000
513,1512672047477910000
514,1512671103688210000
515,1512671041344220000
516,1512670443970330000
517,1512670078982000000
518,1512669721124080000
519,1512664143207270000
520,1512663960109030000
521,1512663862465550000
522,1512663610966910000
523,1512663585197110000
524,1512663559280500000
525,1512663516699840000
526,1512663495183110000
527,1512661985820880000
528,1512661820925910000
529,1512661757176820000
530,1512660873780680000
531,1512660487049150000
532,1512659333988950000
533,1512659082099910000
534,1512658369420660000
535,1512656854282870000
536,1512656589437770000
537,1512655917208460000
538,1512655844713760000
539,1512655803806880000
540,1512655765735030000
541,1512654528423730000
542,1512654220973020000
543,1512653042214180000
544,1512652983342960000
545,1512652957623460000
546,1512652903118480000
547,1512652888526440000
548,1512652750768820000
549,1512652704916670000
550,1512652682695250000
551,1512652113595310000
552,1512652027008060000
553,1512651263472720000
554,1512650781975060000
555,1512650008532640000
556,1512648110345960000
557,1512647634791660000
558,1512647476330860000
559,1512647058532010000
560,1512646557140710000
561,1512645428994480000
562,1512643712127530000
563,1512643546410630000
564,1512643158299000000
565,1512642738226870000
566,1512642650830160000
567,1512641030272780000
568,1512640694598470000
569,1512640114484280000
570,1512639081842620000
571,1512639005937960000
572,1512639001513140000
573,1512638849566100000
574,1512638842968360000
575,1512638829596790000
576,1512638556384210000
577,1512636819279540000
578,1512636609858080000
579,1512636576249030000
580,1512636015898470000
581,1512635912106260000
582,1512634217129140000
583,1512634138670470000
584,1512633155685020000
585,1512633099691170000
586,1512631869921050000
587,1512630773425360000
588,1512628451047520000
589,1512627203070170000
590,1512627172757970000
591,1512627146824550000
592,1512625672782550000
593,1512624617638310000
594,1512623951188400000
595,1512623908750510000
596,1512622302948730000
597,1512621366129810000
598,1512620989158330000
599,1512620556897560000
600,1512620556897560000
601,1512619357737680000
602,1512618803863030000
603,1512617965933500000
604,1512615981243370000
605,1512615463997650000
606,1512614888962760000
607,1512614362263040000
608,1512613389079660000
609,1512612209943200000
610,1512611503429620000
611,1512608481827700000
612,1512606069121490000
613,1512602931450850000
614,1512602755160020000
615,1512601163329330000
616,1512600617184850000
617,1512600244080540000
618,1512599883320110000
619,1512599558848750000
620,1512596728679170000
621,1512596698450870000
622,1512596668260220000
623,1512596218165270000
624,1512595997427320000
625,1512595693512270000
626,1512595125888860000
627,1512595043911090000
628,1512594487624830000
629,1512593628648000000
630,1512592864621990000
631,1512592049840670000
632,1512591954718040000
633,1512591925060250000
634,1512591906244640000
635,1512591753009840000
636,1512591591814350000
