,image_id,image_url,tweet_url
331,1514654940760793090,http://pbs.twimg.com/media/FQUipMVWYAIwjuB.jpg,https://twitter.com/athletescoachjb/status/1514654943600386056
364,1514624573827862538,http://pbs.twimg.com/media/FQUHBmsWUAoVRFB.jpg,https://twitter.com/CptKaoss/status/1514624578076692480
389,1514598437173399555,http://pbs.twimg.com/media/FQTvQQEVEAMaOId.jpg,https://twitter.com/EmiBanciu/status/1514598452335984641
390,1514598437198565381,http://pbs.twimg.com/media/FQTvQQKVEAUb2Dg.jpg,https://twitter.com/EmiBanciu/status/1514598452335984641
398,1514569532534317072,http://pbs.twimg.com/ext_tw_video_thumb/1514569532534317072/pu/img/-aEDIglW1TfoSNaV.jpg,https://twitter.com/STSD_McKinley/status/1514589132928036869
402,1514584553670725645,http://pbs.twimg.com/media/FQTioH_WUA0pYkx.jpg,https://twitter.com/skizdidlyidler/status/1514584567558156290
407,1514574389962027011,http://pbs.twimg.com/media/FQTZYhOXMAMH6mC.jpg,https://twitter.com/FraterBoys_Dad/status/1514574393094987779
408,1514574246319738882,http://pbs.twimg.com/media/FQTZQKHX0AIwX7m.jpg,https://twitter.com/FraterBoys_Dad/status/1514574248295256076
409,1514089657759244294,http://pbs.twimg.com/ext_tw_video_thumb/1514089657759244294/pu/img/H6ES4_i1Z314XVHL.jpg,https://twitter.com/officialsimong/status/1514574194582859782
413,1514550031554162689,http://pbs.twimg.com/media/FQTDOrFXsAEzekH.jpg,https://twitter.com/ziteely/status/1514550032443322368
414,1514007466715107328,http://pbs.twimg.com/media/FQLVxPjX0AA7bM3.jpg,https://twitter.com/ffsdSomething/status/1514548500264071173
416,1514546747091136515,http://pbs.twimg.com/media/FQTAPfgXMAM87pK.jpg,https://twitter.com/ziteely/status/1514546747850301440
417,1514538044409487362,http://pbs.twimg.com/media/FQS4U7fXoAIR0Yy.jpg,https://twitter.com/ahyde635/status/1514538046955429898
423,1514516924163670019,http://pbs.twimg.com/media/FQSlHkcXwAMHpcB.jpg,https://twitter.com/JoeRoxtar/status/1514516940135538689
431,1514477358526386179,http://pbs.twimg.com/media/FQSBIi9WUAMs2Kv.jpg,https://twitter.com/Chakalate_/status/1514477360120225793
434,1514462145575981056,http://pbs.twimg.com/media/FQRzTCTVEAAkJni.jpg,https://twitter.com/MrJohnFiorella/status/1514462148893691907
444,1514428450341326856,http://pbs.twimg.com/ext_tw_video_thumb/1514428450341326856/pu/img/Cl3jOW0XWh0-lvki.jpg,https://twitter.com/CoachJayOvalles/status/1514428748254298113
456,1514392059070799873,http://pbs.twimg.com/ext_tw_video_thumb/1514392059070799873/pu/img/znyTN5kh6uO92WFg.jpg,https://twitter.com/zzsmiller/status/1514392168466731011
459,1514389851751301120,http://pbs.twimg.com/media/FQQxi-0XwAAmRDZ.jpg,https://twitter.com/DrakeFantasy/status/1514389855601577988
461,1514387829954072583,http://pbs.twimg.com/media/FQQvtTCWUAcUVlj.jpg,https://twitter.com/GlennMueller_jr/status/1514387837147398147
